book,chapter,paragragh,tag
斗破,第1643章 双帝之战！（上）,"火焰散去，黑衫青年浮现而出，他抬起头，望着那有些失态的魂天帝，不由得微微一笑，原本漆黑色的双眸中，如今却是有着绚丽的光泽涌动，看上去显得异常的温和以及深邃。
　　在其额头处，有着一道火焰印记，呈现诸多绚丽之色，隐隐间，有着一种特殊的波动，从中散发而出，在那等波动下，大地深处的岩浆，流动速度，都是加快了不少。
　　萧炎安静的站在天空上，浑身没有任何的斗气波动，那般模样，显得颇为平凡，然而唯有真正的强者，方才能够感应到，那削瘦的身体之中，如今是蕴含着何等难以想象的力量，那等力量，足以毁天灭地！
　　“你的身上，有陀舍古帝的味道！”
　　魂天帝毕竟不是寻常人物，在经历过初始的震动后，血眸之中的波动也是平息而下，他面色略微有着一丝阴沉的将萧炎细细打量，旋即森然道。",1
斗破,第1643章 双帝之战！（上）,"此战，唯有尽全力相搏！
　　“奉陪到底！”
　　萧炎双眸中，同样是有着点点火热涌动，这一战，将会是斗气大陆万年之内，最为巅峰的一战！
　　不论成败，此战，必将流传千古！
　　望着几乎霎那间便是变得空空荡荡的天空，所有人都是紧闭呼吸，两人虽未动手，但那股气势，却是已如同山岳般的压在所有人的头上。
　　“哗哗！”
　　血海滔天，弥漫着天际，魂天帝眼中的猩红，仿佛也是在此刻变得浓郁了许多，这般对恃半晌，他脚步猛的一步踏出。
　　“轰！”
　　随着他这一步的踏出，整个天空，都是在此刻颤抖了起来，而那滔天血海也是疯狂翻涌，直接是化为数万丈庞大的血浪，狠狠的对着萧炎翻卷而去。
　　在那高达数万丈的血浪之下，萧炎的身形，渺小得就如同蝼蚁一般。
　　萧炎泛着绚丽光芒的双瞳，盯着那声势骇然的血浪，那之中所蕴含的能量，足以轻易将一名九星斗圣连灵魂都是轰碎而去。
　　“火来。”
　　萧炎嘴巴一动，一道轻声便是传出，而在其声音传出的霎那，下方大地，直接是轰隆隆的裂开一道巨大深渊，深渊之中，赤红的岩浆如同喷泉一般，冲上天际，最后尽数悬浮在天空上，也是化为一道岩浆巨浪，与那血色浪头狠狠的轰在了一起。
　　“砰！”
　　天地颤抖，血雨夹杂着岩浆，如同暴雨般的从天空倾泻而下，将整个中州，都是囊括了进去。
　　攻势被阻，魂天帝却是丝毫不意外，若是斗帝强者如此容易便是被收拾了的话，他那也不会如此执着的追求千年时间，不过虽说如此，他的面色，显然也是变得凝重了一些，萧炎如此轻易的接下了他的攻击，那也就说明，对方是真正的进入了那个境界，并非是依靠其他外物暂时晋入。",1
斗破,第1644章 双帝之战！（下）,"当净莲妖火射进火柱时，萧炎泛着绚丽光泽的双眸，也是转向了魂天帝，手印一变，冷喝道：“异火榜第二，虚无吞炎，归位！”
　　喝声一落，魂天帝体内猛然一震，那被他吞噬不久的虚无吞炎，竟然再度有了复苏的迹象！
　　“混账！”
　　魂天帝的心中，有些惊惧，他能够感觉到，若是真的让萧炎将所有异火都凑齐了，那所发动的攻击，必然是足以将其击溃，所以，绝对不能让虚无吞炎也被他召唤而去，当下心神一动，急忙的抵御着来自萧炎体内的那种召唤之力。
　　“你竟然将虚无吞炎给吞了，当真是心狠手辣啊！”
　　感应到来自魂天帝体内的波动，萧炎眼中也是掠过一抹惊讶，旋即一声冷笑，陡然大喝：“虚无吞炎，此时不出，更待何时？！”",1
斗破,第1644章 双帝之战！（下）,"萧炎的身体，彻彻底底的化为一团绚丽的火焰，而在这团火焰下，异火广场上其他的异火，都是微微黯淡，发出低低的嗡鸣声，仿佛是见到帝王的臣子一般。
　　火焰一成形，便是掠进了那最后一根石柱之中，顿时，二十三道火柱齐聚，直接是在异火广场之上形成一道异常玄奥的阵法。
　　而见到那火焰阵法，魂天帝却是面色煞白，从那里，他感觉到了死亡的气息，当下急忙暴掠而退。
　　“咻！”
　　然而他的身形刚退，那巨大的异火广场，便是穿破虚空，直接出现在了他的下方，阵法一扫，就将魂天帝的吸进其中。
　　“轰隆隆！”
　　“我魂族千年筹划，尽败你手，萧炎，我不甘心，不甘心啊！”
　　在那无数道目光的注视下，阵法化为重重火线，缠绕在魂天帝身体之上，而其身体，居然是在火线的缠绕下，飞快的融化，最后直接是化为了一团灵魂光团，而此刻，魂天帝那凄厉的咆哮之声，也是在天地间轰隆隆的响彻而起。
　　光团一出现，火线便是化为一个巨大的茧，火茧成形，然后徐徐的落到异火广场之上，最后徐徐的没入了广场深处，而一道道玄奥的火纹，则是密密麻麻的将整个广场包裹，宛如封印！",1
斗破,第1644章 双帝之战！（下）,"“若是不做，这大陆，也就毁了啊……”萧炎心中轻叹了一声，旋即微笑点头：“这也是最后一次了……”
　　说着话时，萧炎的目光，看了一眼异火广场中心，在那下面，封印着一位斗帝的灵魂，在那里，他将会在黑暗中，逐渐的被异火炼化……
　　大战虽然残酷，但幸运的是，他胜利了……
　　望着那被摧残得千疮百孔的中州，萧炎微微一笑，一种从来未曾有过的轻松之感，自灵魂深处，蔓延而出。
　　“终于可以休息了呢……”
　　异火广场上，萧炎拥着两女，眼眸，却是缓缓的闭上。
　　为了各种的理由，努力了这么多年，不过，似乎最后所取得的成绩，还挺不错的……
　　“炎帝，萧炎……”
　　萧炎抿嘴一笑，喃喃自语：“先祖萧玄，您未完成的事，我替您做到了……”",2
斗破,第1644章 双帝之战！（下）,"望着那一道石柱，萧炎苍白的脸庞上，浮现一抹笑容，只见得他身体颤，身体居然是在此刻燃烧了起来。
　　“自燃斗帝之体，萧炎，你找死！”
　　见到萧炎这般举动，魂天帝顿时惊骇失色，若是将斗帝之体自燃的话，那可至少要数百年时间甚至更久，方才能够再度修炼而成，甚至，有时候还无法再度修炼成功，那代价，可是极度的惨重。
　　对于他的厉喝，萧炎却是平淡一笑，身体之上的火焰越来越浓郁。
　　“盟主！”
　　“炎帝大义！”
　　整个天地，那无数人仿佛也是知晓了萧炎这般拼命之举，当下地面之上，便是跪伏下了黑压压的人山人海。
　　“我身化异火，封印你千载万世，魂天帝，大陆的浩劫，就此结束吧！”",1
斗破,第1644章 双帝之战！（下）,"萧炎的身体，彻彻底底的化为一团绚丽的火焰，而在这团火焰下，异火广场上其他的异火，都是微微黯淡，发出低低的嗡鸣声，仿佛是见到帝王的臣子一般。
　　火焰一成形，便是掠进了那最后一根石柱之中，顿时，二十三道火柱齐聚，直接是在异火广场之上形成一道异常玄奥的阵法。
　　而见到那火焰阵法，魂天帝却是面色煞白，从那里，他感觉到了死亡的气息，当下急忙暴掠而退。
　　“咻！”
　　然而他的身形刚退，那巨大的异火广场，便是穿破虚空，直接出现在了他的下方，阵法一扫，就将魂天帝的吸进其中。
　　“轰隆隆！”
　　“我魂族千年筹划，尽败你手，萧炎，我不甘心，不甘心啊！”
　　在那无数道目光的注视下，阵法化为重重火线，缠绕在魂天帝身体之上，而其身体，居然是在火线的缠绕下，飞快的融化，最后直接是化为了一团灵魂光团，而此刻，魂天帝那凄厉的咆哮之声，也是在天地间轰隆隆的响彻而起。
　　光团一出现，火线便是化为一个巨大的茧，火茧成形，然后徐徐的落到异火广场之上，最后徐徐的没入了广场深处，而一道道玄奥的火纹，则是密密麻麻的将整个广场包裹，宛如封印！
　　大地之上，无数人望着那被镇压在异火广场之中的火茧，身体都是忍不住的颤抖了起来，半年多宛如末日般的绝境，终于是在今日，得以解脱！",1
斗破,第1645章 结束，也是开始。,"炎帝，萧炎！
　　一个响彻了斗气大陆每一个角落的名字，一个被无数人尊崇的名字，在很多人的心中，那是一道宛如神灵般的存在，他庇护着斗气大陆！
　　联军解散，但天府联盟却依旧尚存，而且如今的联盟，不再有着任何的势力宗派之分，现在的他们，非常的明白，能够在这个联盟之中存在，将会是一种无比璀璨的荣耀。
　　而那种荣耀，也是来自于那位站在了斗气大陆顶点的人",2
斗破,第1645章 结束，也是开始。,"在那通道出现时，萧炎也是豁然起身，面色凝重的望着这一幕，从那通道中，他感觉到了一种熟悉的味道。
　　源气！
　　那早已在斗气大陆上消失的源气，也是晋入斗帝强者的关键之物！
　　整个天地，都是在此刻安静了下来，烛坤与古元张着嘴，心头如同泛起了惊涛骇浪一般，那道通道在出现的时候，他们分明的感觉到，那驻步上千年的实力，居然有了涨动的趋势！
　　“咕噜……”
　　两人的目光，无比火热的望着那个光芒通道，灵魂深处传出了一种极端强烈的悸动，那种悸动，告诉他们，若是进入其中，他们的实力，必然能够突破！
　　“呼……”
　　萧炎深深的吐了一口气，平静了多年的漆黑双眸中，也是在此刻涌上了火热，原本冷却的血液，仿佛都是在现在沸腾了起来。
　　“结束，果然也是一种开始……”
　　萧炎嘴角掀起一抹微笑，或许，这也会是一种其他的开始。",2
万相,第二章 不想退婚的未婚妻,蒂法晴见状，俏脸上顿时有怒气涌现，不依不饶的跟了上来，道：“李洛，你就这么想癞蛤蟆吃天鹅肉吗？”不过李洛依旧充耳不闻，理也不理，倒是将她气得脸色铁青，旋即她快步跟上，道：“李洛，如果你不解除婚约，麻烦的只会是你，姜学姐越是优秀出色，你的麻烦就会越大，你父母失踪数年，连你们洛岚府如今都是风雨飘摇，所以你这个少府主身份，可没什么震慑力。”姜青娥看了李洛一眼，淡淡的道：“明天是你十七岁生日，另外洛岚府明日也有一些重要的事情需要在这里商议。”“今日刚到南风城，顺道来接你回家。”她的嗓音极为的好听，冷淡而清脆，如深山中的幽泉击打着玉石般。李洛点点头，他对于姜青娥这幅态度倒是并不奇怪，因为早就熟悉多年，知道她就是这个性格。“那走吧。”他说道，姜青娥在南风学府太受欢迎，站在这里简直就是能够感受到四周如刀锋般的视线。姜青娥螓首微点，不过她没有立即转身，而是将目光投向李洛后面那一脸激动的蒂法晴，道：“你叫做蒂法晴是吧？”蒂法晴激动的连忙点头，脸色涨红的道：“姜学姐，您竟然还记得我？”姜青娥平静的道：“我希望你以后不要再骚扰李洛了，否则的话，你那在圣玄星学府中的哥哥，我可能会着重的“照顾”他一下。”,1
